21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
37, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2500,50, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,27, United-States, <=50K
19, Private, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,35, Iran, <=50K
54, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,0,1655,40, United-States, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3174,0,40, United-States, >50K
63, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
50, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
65, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7886,0,40, United-States, >50K
44, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,70, United-States, <=50K
41, State-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Mexico, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Masters, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,50, Canada, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Scotland, >50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Mexico, <=50K
20, Private, 10th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
62, Self-emp-not-inc, Masters, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, India, <=50K
25, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Haiti, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
39, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,3459,0,40, El-Salvador, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,44, Japan, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Iran, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Female,0,0,38, United-States, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Germany, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,50, Ecuador, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,36, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
27, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Wife, White, Male,0,0,45, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,56, United-States, <=50K
33, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Greece, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,70, Germany, <=50K
35, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,1902,35, Guatemala, <=50K
43, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,30, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
28, Private, Masters, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,1807,0,50, Guatemala, <=50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Japan, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
37, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Assoc-voc, Separated, Tech-support, Not-in-family, White, Female,0,0,40, Greece, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
53, Local-gov, 7th-8th, Divorced, Farming-fishing, Unmarried, White, Male,0,0,30, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, Japan, >50K
51, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7198,0,45, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
18, Private, 9th, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
34, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
28, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,50, South, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,35, United-States, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, China, <=50K
44, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, Laos, <=50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,32, United-States, <=50K
82, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,3, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4650,0,40, Ecuador, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
57, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1976,40, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,3137,0,40, China, <=50K
50, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,3402,0,48, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Cambodia, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Puerto-Rico, >50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ecuador, >50K
37, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,50, Japan, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1412,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, France, <=50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Poland, <=50K
44, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, United-States, >50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Cuba, <=50K
56, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,2017,40, Thailand, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Male,2175,0,40, Peru, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, Mexico, <=50K
27, State-gov, Some-college, Separated, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
51, State-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,1752,9, United-States, <=50K
40, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,95, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,10, Guatemala, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
70, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,5948,0,40, United-States, >50K
40, Private, HS-grad, Separated, Other-service, Unmarried, Other, Male,0,0,40, Hungary, <=50K
49, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
68, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
23, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,20, Columbia, <=50K
47, State-gov, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
