56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, <=50K
23, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, >50K
52, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1595,60, Canada, >50K
22, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,50, Poland, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,20, Jamaica, <=50K
32, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,72, United-States, <=50K
59, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, Haiti, <=50K
28, Self-emp-not-inc, HS-grad, Separated, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
28, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, Iran, <=50K
32, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Guatemala, >50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,7687,0,40, United-States, >50K
40, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
73, Private, Doctorate, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,16, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,4667,0,40, Germany, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, Puerto-Rico, <=50K
18, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Cuba, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Male,0,0,16, Iran, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
39, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, France, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, Ecuador, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Peru, >50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, Thailand, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,14083,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Male,0,0,70, Mexico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
69, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
57, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, State-gov, HS-grad, Widowed, Adm-clerical, Husband, White, Female,0,0,20, Germany, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
19, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,27, United-States, <=50K
42, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
31, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
36, Private, Assoc-voc, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
90, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,1, Jamaica, <=50K
50, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Scotland, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Greece, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2425,50, United-States, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1672,70, United-States, >50K
61, State-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, Japan, <=50K
50, Federal-gov, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Female,99999,0,30, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
47, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,1541,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Peru, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, China, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Japan, >50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,52, Ecuador, <=50K
26, Private, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, Portugal, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, United-States, >50K
58, Self-emp-inc, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, China, <=50K
32, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Cambodia, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Philippines, <=50K
57, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Ecuador, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
21, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,4840,0,40, England, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Portugal, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Mexico, <=50K
28, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Laos, <=50K
47, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Mexico, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, Thailand, <=50K
27, Self-emp-not-inc, HS-grad, Separated, Handlers-cleaners, Wife, White, Male,3889,0,35, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,65, United-States, >50K
37, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
56, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2939,0,45, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Philippines, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,43, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Peru, >50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K
63, Private, 5th-6th, Never-married, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1623,40, United-States, >50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
26, State-gov, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Wife, White, Male,24645,0,50, Philippines, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
69, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,37, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
