48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
31, Self-emp-inc, Prof-school, Married-civ-spouse, Adm-clerical, Wife, Black, Male,8476,0,50, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,30, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,80, United-States, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,35, United-States, >50K
73, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,40, United-States, >50K
39, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Tech-support, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States, <=50K
21, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Widowed, Sales, Wife, Black, Female,0,0,30, United-States, <=50K
40, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,1902,45, United-States, <=50K
30, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,30, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
76, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
19, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Peru, <=50K
30, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,60, United-States, >50K
30, Private, Bachelors, Divorced, Handlers-cleaners, Wife, White, Male,0,0,48, Philippines, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,40, Japan, >50K
22, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
42, Private, Some-college, Divorced, Protective-serv, Husband, Black, Male,0,0,35, United-States, <=50K
74, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, Japan, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, 5th-6th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,25, United-States, <=50K
74, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
64, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,13954,0,40, United-States, <=50K
53, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,15, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, United-States, <=50K
37, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, State-gov, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
54, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
22, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,72, United-States, <=50K
56, Self-emp-not-inc, 7th-8th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
32, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,40, United-States, >50K
58, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
56, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
38, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,32, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
43, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
39, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, <=50K
24, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,45, Columbia, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,48, United-States, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,16, Mexico, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,45, United-States, >50K
21, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Female,0,0,32, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
67, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1876,60, India, >50K
43, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Other, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
37, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Female,7687,0,40, United-States, >50K
43, Local-gov, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,8828,0,40, United-States, >50K
44, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
56, Private, 12th, Married-civ-spouse, Priv-house-serv, Husband, White, Male,7687,0,35, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
62, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1977,42, United-States, >50K
