66, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, United-States, >50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
59, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
78, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,5, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, Assoc-acdm, Separated, Sales, Unmarried, Black, Female,0,0,40, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
61, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Local-gov, 12th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
31, Private, Masters, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Masters, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
35, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,25, Nicaragua, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Italy, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, France, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,35, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Scotland, <=50K
59, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,32, United-States, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
28, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Italy, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, Haiti, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1848,50, Philippines, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, 10th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,45, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,16, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
25, Private, Prof-school, Never-married, Sales, Own-child, White, Female,0,0,35, Mexico, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,14429,0,40, United-States, >50K
30, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
46, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,61, United-States, <=50K
47, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,2266,0,40, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,17, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,35, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, Philippines, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,88, United-States, <=50K
19, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,84, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,15, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
38, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3131,0,40, Yugoslavia, <=50K
20, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, >50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,74, United-States, >50K
29, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,36, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,35, Ecuador, >50K
41, Local-gov, Masters, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
25, Private, 10th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Canada, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Wife, Other, Female,0,0,45, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Hungary, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,8052,0,40, United-States, >50K
40, Private, Doctorate, Never-married, Prof-specialty, Other-relative, White, Female,0,0,60, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Jamaica, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
17, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Ireland, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
38, Local-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
49, State-gov, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
47, Self-emp-inc, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,37, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico, >50K
29, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,70, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
46, Private, 5th-6th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, >50K
59, Private, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,25, El-Salvador, <=50K
32, State-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
39, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
