62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Dominican-Republic, <=50K
42, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Male,2361,0,40, Canada, <=50K
45, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Poland, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Poland, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Columbia, >50K
38, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, Trinadad&Tobago, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Philippines, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1987,40, Scotland, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1887,50, Vietnam, >50K
30, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
43, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
37, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, India, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, India, <=50K
60, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,51, Cambodia, >50K
46, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hong, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Haiti, <=50K
51, Federal-gov, 7th-8th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Hong, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, South, >50K
21, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
56, Private, Bachelors, Widowed, Priv-house-serv, Not-in-family, Other, Female,0,0,38, Ireland, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Scotland, >50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
26, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,52, Iran, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Laos, <=50K
23, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, England, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,60, United-States, >50K
48, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,15, Vietnam, <=50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
32, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
52, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,63, Cambodia, <=50K
39, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,45, Germany, <=50K
42, Private, 9th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,22, Taiwan, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Yugoslavia, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
61, Private, Doctorate, Widowed, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
41, Private, 12th, Never-married, Transport-moving, Husband, White, Male,0,0,60, Scotland, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, >50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Dominican-Republic, >50K
34, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,65, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Cuba, >50K
58, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Honduras, <=50K
24, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Italy, <=50K
45, Private, 11th, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,45, South, >50K
25, Private, Some-college, Separated, Craft-repair, Husband, Other, Male,0,0,40, Japan, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, China, <=50K
40, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,46, Hungary, <=50K
70, Self-emp-not-inc, Some-college, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,10, Haiti, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Unmarried, Other, Female,0,0,50, Columbia, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,50, Germany, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
39, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
33, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Ecuador, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, <=50K
22, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7377,0,40, Columbia, >50K
28, Private, Some-college, Never-married, Sales, Wife, Other, Female,0,0,40, China, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1720,8, Laos, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,51, England, >50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,20, Guatemala, <=50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Poland, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,60, Peru, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Puerto-Rico, >50K
55, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, England, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Nicaragua, >50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
57, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, Japan, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Honduras, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,7298,0,40, Columbia, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Haiti, <=50K
45, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, State-gov, Some-college, Never-married, Craft-repair, Other-relative, Black, Male,0,0,35, Columbia, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, Laos, <=50K
21, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ecuador, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Nicaragua, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, <=50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Scotland, >50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,35, Portugal, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
66, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,50, Mexico, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, Laos, >50K
53, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Germany, <=50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
22, Self-emp-inc, Assoc-acdm, Never-married, Sales, Own-child, Other, Female,0,0,35, Columbia, <=50K
29, Private, Doctorate, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Japan, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,50, Trinadad&Tobago, >50K
34, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2412,50, Japan, >50K
28, Self-emp-not-inc, Doctorate, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Portugal, >50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Thailand, <=50K
52, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Guatemala, <=50K
45, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
30, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,3847,0,40, South, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,25, Yugoslavia, <=50K
44, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,45, Poland, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,50, Laos, <=50K
69, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,24, Hungary, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
40, Private, Doctorate, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,15024,0,30, Germany, <=50K
74, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, Mexico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Cambodia, <=50K
39, Private, Masters, Never-married, Craft-repair, Husband, Black, Male,0,0,25, El-Salvador, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7687,0,40, Japan, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,50, Guatemala, >50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Canada, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,60, Germany, <=50K
42, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,60, Peru, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, Cambodia, >50K
57, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,54, South, >50K
22, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,8, Cambodia, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
54, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,55, United-States, <=50K
21, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, France, <=50K
42, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,44, Yugoslavia, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Canada, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Female,0,0,40, Taiwan, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,25, Hong, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,52, China, >50K
35, Private, Bachelors, Never-married, Other-service, Wife, Other, Female,0,0,36, Germany, <=50K
47, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,20, Thailand, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Canada, >50K
31, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, El-Salvador, <=50K
50, Local-gov, HS-grad, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Greece, <=50K
19, State-gov, Some-college, Separated, Other-service, Wife, Black, Female,0,0,15, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,23, Hungary, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, >50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,31034,0,40, Poland, >50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, >50K
37, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, Hong, <=50K
50, Private, Masters, Divorced, Other-service, Not-in-family, Other, Male,0,0,35, Columbia, <=50K
41, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,99999,0,60, Laos, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,2559,0,40, Germany, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Ireland, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, Jamaica, <=50K
47, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,60, England, >50K
39, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Black, Female,3346,0,30, Peru, <=50K
42, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,20, United-States, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, <=50K
43, Private, 5th-6th, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, India, >50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
31, State-gov, 10th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, India, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, France, >50K
51, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,10415,0,40, Mexico, >50K
