35, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
53, Federal-gov, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
36, Private, Some-college, Separated, Sales, Wife, White, Female,0,0,30, Taiwan, <=50K
44, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,30, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Ireland, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, South, <=50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Philippines, <=50K
45, Self-emp-inc, Masters, Never-married, Adm-clerical, Wife, Black, Male,0,0,50, Ireland, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,13, Mexico, <=50K
26, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,65, Mexico, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, England, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Vietnam, >50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Italy, <=50K
22, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Holand-Netherlands, <=50K
29, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Black, Female,2339,0,40, Cambodia, <=50K
49, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Germany, >50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
48, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,35, Yugoslavia, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Separated, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
43, Local-gov, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, South, >50K
57, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, <=50K
59, Self-emp-not-inc, Masters, Widowed, Sales, Wife, White, Male,98557,0,40, Hong, >50K
67, Self-emp-inc, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
21, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,1657,40, Hungary, <=50K
43, Private, Masters, Never-married, Protective-serv, Not-in-family, White, Female,7687,0,48, Cuba, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
60, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Iran, >50K
38, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, >50K
24, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,44, China, <=50K
20, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, India, <=50K
43, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Holand-Netherlands, <=50K
33, Private, Bachelors, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, Columbia, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Germany, <=50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Canada, >50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,2102,40, Dominican-Republic, >50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, Dominican-Republic, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,16, Portugal, <=50K
18, Federal-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1648,40, Columbia, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,60, China, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, France, <=50K
61, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, Guatemala, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Poland, <=50K
56, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, >50K
27, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,30, Nicaragua, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, Japan, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,3103,0,50, Columbia, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Holand-Netherlands, >50K
42, Private, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
36, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
35, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, HS-grad, Widowed, Protective-serv, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Nicaragua, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Cuba, <=50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, Italy, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Laos, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Cuba, <=50K
21, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Guatemala, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Greece, >50K
30, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,15, Haiti, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Japan, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, Japan, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
42, Local-gov, 5th-6th, Married-civ-spouse, Other-service, Own-child, White, Male,0,1701,20, Japan, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, El-Salvador, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Japan, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1893,45, Puerto-Rico, >50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Haiti, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
44, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, South, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,54, Scotland, <=50K
30, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,99, Yugoslavia, <=50K
33, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Male,0,0,40, Portugal, >50K
40, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, Laos, <=50K
26, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, Hungary, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,26, France, <=50K
30, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Peru, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1989,40, Nicaragua, >50K
55, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, Cambodia, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, El-Salvador, <=50K
45, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Japan, <=50K
45, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,30, Haiti, >50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, China, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,40, Philippines, >50K
47, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
49, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
28, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,1747,40, Taiwan, >50K
58, Private, Preschool, Widowed, Sales, Wife, White, Female,0,0,30, Cambodia, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, South, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, France, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Scotland, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Puerto-Rico, <=50K
37, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,35, Yugoslavia, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, China, <=50K
36, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, El-Salvador, >50K
32, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
33, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Thailand, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, Scotland, >50K
54, Private, Doctorate, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, Hong, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,65, Columbia, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Germany, >50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, Thailand, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, Greece, <=50K
33, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, France, >50K
36, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, England, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
56, State-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, Italy, >50K
51, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,44, Hungary, <=50K
79, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,6, Thailand, <=50K
42, Private, HS-grad, Separated, Other-service, Own-child, White, Male,0,0,20, Poland, <=50K
39, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Hong, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,27800,0,50, Columbia, >50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, Jamaica, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
80, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, Jamaica, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, France, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,25, Peru, <=50K
53, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,1848,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,45, Dominican-Republic, <=50K
39, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
44, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, India, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Canada, <=50K
42, State-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,40, India, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,2683,0,40, Germany, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, >50K
18, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Greece, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
51, Federal-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,38, Cambodia, >50K
37, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, England, <=50K
33, Private, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,40, Peru, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Scotland, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3259,0,50, Holand-Netherlands, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, El-Salvador, <=50K
38, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,36, Puerto-Rico, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
25, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,53, Germany, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Laos, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Mexico, <=50K
27, Private, Some-college, Widowed, Other-service, Own-child, White, Male,0,0,40, Cambodia, <=50K
