43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
62, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, <=50K
39, Private, HS-grad, Separated, Craft-repair, Wife, Black, Male,5002,0,25, Canada, >50K
27, Private, 10th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Poland, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,5444,0,60, Poland, >50K
49, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,2019,40, Columbia, <=50K
44, Private, Masters, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, Trinadad&Tobago, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Philippines, <=50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Scotland, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,45, Jamaica, <=50K
36, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,48, India, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,57, India, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Cambodia, >50K
30, Local-gov, HS-grad, Never-married, Adm-clerical, Wife, Other, Female,0,0,48, Hong, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Haiti, <=50K
32, Federal-gov, Assoc-voc, Never-married, Sales, Husband, Black, Male,0,0,48, Hungary, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, >50K
70, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,5, Cuba, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Own-child, Other, Female,0,0,38, Ireland, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Nicaragua, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, Philippines, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, Ireland, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,38, Laos, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Laos, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, El-Salvador, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,45, United-States, <=50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Vietnam, >50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Italy, <=50K
58, Private, Some-college, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Haiti, <=50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,60, Germany, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,2174,0,18, Taiwan, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,3325,0,40, El-Salvador, >50K
27, Local-gov, 12th, Never-married, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Cuba, <=50K
35, Self-emp-not-inc, Masters, Separated, Sales, Unmarried, Amer-Indian-Eskimo, Female,3275,0,45, Hungary, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,27, Dominican-Republic, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Hungary, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,33, Cuba, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
53, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, South, <=50K
47, Private, Masters, Separated, Exec-managerial, Husband, Other, Male,0,0,40, Laos, >50K
63, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,25, China, <=50K
53, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, Hungary, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,2196,0,45, Haiti, >50K
38, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Germany, >50K
37, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1977,60, Dominican-Republic, >50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
48, Private, Bachelors, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
49, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Columbia, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Wife, Other, Female,5289,0,40, China, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,48, England, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, Guatemala, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Poland, >50K
48, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Portugal, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,7298,0,54, England, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, Philippines, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Japan, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,40, Honduras, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
41, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,25, Haiti, <=50K
27, Private, 10th, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
65, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, China, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
29, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Separated, Protective-serv, Husband, White, Male,0,0,50, Ecuador, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Hungary, <=50K
57, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,15024,0,40, Columbia, >50K
38, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, >50K
38, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
47, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Mexico, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Laos, >50K
48, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,20, Ecuador, >50K
39, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
24, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Greece, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,43, El-Salvador, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Germany, >50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Haiti, >50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,54, Columbia, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,30, Japan, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
37, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Japan, >50K
52, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, El-Salvador, >50K
53, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Portugal, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,15, Thailand, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
52, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, South, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,7298,0,40, Puerto-Rico, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Yugoslavia, <=50K
62, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Wife, White, Female,0,0,16, Portugal, >50K
28, Private, HS-grad, Never-married, Sales, Other-relative, Other, Male,0,0,30, Laos, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, England, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,50, France, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
66, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
39, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,48, El-Salvador, <=50K
23, Private, Masters, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Black, Male,0,0,45, Japan, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Guatemala, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Peru, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3433,0,40, Guatemala, <=50K
28, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
25, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, South, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,24, Cambodia, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,44, United-States, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,53, France, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,10, Yugoslavia, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, China, >50K
47, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
50, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, Taiwan, <=50K
40, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,48, Hong, <=50K
42, Private, Prof-school, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
39, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,50, France, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,45, Thailand, <=50K
47, Self-emp-inc, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Canada, <=50K
24, Self-emp-not-inc, Doctorate, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,65, England, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, El-Salvador, <=50K
25, State-gov, Some-college, Separated, Prof-specialty, Own-child, White, Male,0,0,40, Greece, <=50K
35, State-gov, HS-grad, Separated, Prof-specialty, Wife, Black, Male,0,0,40, Italy, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Hungary, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Taiwan, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Poland, <=50K
31, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,45, Nicaragua, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Hong, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
42, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,38, Jamaica, <=50K
54, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, England, >50K
35, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,45, Peru, <=50K
44, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,50, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
52, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, India, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,48, Canada, <=50K
36, State-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, India, <=50K
65, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Wife, Black, Male,0,0,40, France, <=50K
