21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,40, United-States, >50K
29, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States, <=50K
59, Self-emp-not-inc, Doctorate, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,7687,0,35, United-States, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, United-States, <=50K
51, Private, Bachelors, Divorced, Other-service, Wife, White, Female,4073,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Separated, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
68, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Separated, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
19, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,13, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Scotland, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Federal-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,54, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
56, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Philippines, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,7687,0,35, United-States, >50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,20, Hong, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
59, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
62, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,1075,0,30, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,35, Mexico, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, Italy, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,57, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
50, Private, HS-grad, Separated, Prof-specialty, Unmarried, Black, Female,14269,0,30, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
80, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,2411,54, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,1731,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,4078,0,40, United-States, <=50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2201,50, United-States, <=50K
45, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
42, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, Philippines, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2500,40, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,65, United-States, <=50K
71, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2229,25, United-States, >50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
51, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,2, United-States, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Mexico, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,80, United-States, <=50K
58, Private, 9th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
24, State-gov, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,74, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
52, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,4080,0,40, United-States, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
57, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Unmarried, White, Female,2195,0,35, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
42, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, France, <=50K
36, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,95, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,16, United-States, <=50K
43, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Mexico, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Separated, Tech-support, Unmarried, White, Female,0,0,32, United-States, <=50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1839,60, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Germany, >50K
27, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Columbia, <=50K
32, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,37, United-States, <=50K
34, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,2521,54, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5178,0,72, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
68, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,18813,0,40, United-States, >50K
56, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
30, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Poland, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,54, United-States, >50K
54, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,20, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, >50K
31, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
74, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Female,0,0,10, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
25, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K
42, Self-emp-not-inc, Some-college, Separated, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,24, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
47, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,36, United-States, <=50K
43, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,3, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5178,0,40, United-States, >50K
54, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, <=50K
35, State-gov, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
