47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,31, Haiti, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Ireland, <=50K
28, Private, Bachelors, Separated, Craft-repair, Not-in-family, Black, Male,7687,0,45, China, >50K
18, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,15, Poland, <=50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1866,40, Poland, <=50K
63, Federal-gov, HS-grad, Separated, Other-service, Not-in-family, Other, Female,0,0,24, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, Philippines, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,7687,0,40, Vietnam, >50K
43, Private, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,80, El-Salvador, >50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,54, Jamaica, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, India, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, India, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
49, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,81, Cambodia, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,7298,0,40, Hungary, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Greece, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Female,2174,0,8, Haiti, <=50K
36, Federal-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,7298,0,40, India, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,0,0,38, South, >50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1977,40, Dominican-Republic, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Ireland, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Scotland, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,24, Nicaragua, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,39, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Philippines, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Ireland, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,4386,0,35, Nicaragua, <=50K
25, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Laos, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,16, Vietnam, >50K
23, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,25, Italy, >50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1830,40, Germany, >50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Taiwan, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
26, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,50, El-Salvador, <=50K
52, Local-gov, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, <=50K
25, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, Cuba, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,54, Hong, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,35, Ecuador, >50K
26, Private, Masters, Separated, Sales, Husband, Black, Male,0,0,40, Hungary, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1977,40, Columbia, >50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,23, Italy, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
43, Private, HS-grad, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Japan, >50K
61, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, China, <=50K
39, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Black, Male,0,0,40, Hungary, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,1885,50, Haiti, >50K
40, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,44, Columbia, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,1887,40, France, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Canada, <=50K
36, Private, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
24, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,74, Yugoslavia, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Columbia, >50K
61, Self-emp-not-inc, Some-college, Widowed, Tech-support, Unmarried, Other, Female,0,0,40, Canada, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
58, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, England, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,38, Greece, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, >50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Peru, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,30, Portugal, >50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, England, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, >50K
58, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,15, Philippines, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Japan, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, Honduras, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,25, Columbia, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,44, Haiti, >50K
44, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
47, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, China, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Laos, <=50K
29, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,40, Peru, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Ecuador, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Cuba, <=50K
32, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Guatemala, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1976,45, Italy, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Mexico, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,30, Japan, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, Greece, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,55, Ecuador, <=50K
31, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, Germany, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,25, Guatemala, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
60, Self-emp-not-inc, 7th-8th, Widowed, Tech-support, Not-in-family, White, Male,4045,0,40, Columbia, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,56, Japan, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,39, Trinadad&Tobago, >50K
23, Private, 7th-8th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, Japan, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Husband, Other, Male,0,0,54, El-Salvador, >50K
24, Federal-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Jamaica, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Portugal, >50K
33, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,60, Thailand, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,16, Guatemala, <=50K
55, Private, Some-college, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,24, Scotland, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,30, Puerto-Rico, <=50K
49, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
34, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, Portugal, >50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Laos, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,35, England, <=50K
44, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Germany, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, >50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1977,50, Cambodia, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,20, Japan, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Guatemala, >50K
41, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, China, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, >50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,45, Guatemala, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
22, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
43, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,75, Scotland, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,38, France, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
53, Private, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,32, Puerto-Rico, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,30, Canada, <=50K
46, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
42, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Taiwan, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,65, Hong, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,42, Germany, >50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Thailand, <=50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5038,0,75, Canada, >50K
28, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,30, England, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
43, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,7687,0,40, Guatemala, >50K
35, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,40, Italy, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,39, Trinadad&Tobago, <=50K
41, Private, HS-grad, Separated, Prof-specialty, Unmarried, Other, Female,0,0,40, Hungary, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,12, Thailand, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
19, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Columbia, <=50K
44, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,4558,0,43, Laos, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,22, Dominican-Republic, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,18, Puerto-Rico, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,7298,0,50, Iran, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
29, State-gov, 10th, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,24, Hungary, <=50K
