49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Ecuador, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,53, United-States, <=50K
61, Private, Doctorate, Married-civ-spouse, Other-service, Wife, Other, Female,10274,0,40, Vietnam, >50K
19, Private, Some-college, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, England, <=50K
52, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Japan, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, Japan, >50K
44, Self-emp-not-inc, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, >50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
45, Local-gov, HS-grad, Never-married, Adm-clerical, Wife, Other, Female,0,0,40, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, India, <=50K
30, Local-gov, Bachelors, Never-married, Sales, Husband, Black, Male,99999,0,65, Italy, >50K
42, Private, Some-college, Separated, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, El-Salvador, >50K
73, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,13100,0,44, Mexico, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,2794,0,20, Scotland, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1614,40, South, <=50K
54, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,35, Mexico, >50K
22, Private, Masters, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
40, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Poland, <=50K
46, State-gov, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Germany, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3325,0,25, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), >50K
50, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,15024,0,64, India, >50K
53, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,15, Haiti, <=50K
64, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,24, Yugoslavia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,2380,0,50, United-States, <=50K
47, Private, HS-grad, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,50, France, <=50K
50, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,20, Italy, <=50K
49, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,45, Jamaica, <=50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,5, Dominican-Republic, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Iran, <=50K
51, Federal-gov, Masters, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
34, Private, 12th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,12, Laos, <=50K
40, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,40, Poland, <=50K
43, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Columbia, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,42, Jamaica, >50K
35, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, India, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Cuba, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Guatemala, <=50K
47, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,3, Canada, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
28, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,70, El-Salvador, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,2345,0,45, Ecuador, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Yugoslavia, >50K
37, Private, Assoc-voc, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,40, Cuba, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, China, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Germany, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,20, Hong, >50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,60, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Other, Female,0,0,35, Taiwan, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,2508,0,45, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Germany, >50K
71, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,2632,0,15, South, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,52, Philippines, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Iran, >50K
28, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Cuba, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,60, Hungary, >50K
34, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, Taiwan, <=50K
29, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, Columbia, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, >50K
65, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, South, <=50K
39, Private, HS-grad, Separated, Protective-serv, Husband, White, Female,0,0,50, England, <=50K
32, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,2, Scotland, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,11, Italy, <=50K
50, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Female,6685,0,40, Cuba, >50K
45, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
44, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Portugal, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Poland, <=50K
20, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, <=50K
41, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,3134,0,40, Dominican-Republic, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Honduras, <=50K
54, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,80, Haiti, >50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,73, Hungary, >50K
37, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,15, Philippines, <=50K
41, Self-emp-not-inc, Bachelors, Separated, Transport-moving, Not-in-family, White, Male,0,0,54, Cuba, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, Peru, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, United-States, <=50K
41, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Philippines, >50K
32, State-gov, Bachelors, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, France, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Peru, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Yugoslavia, <=50K
75, Self-emp-not-inc, 7th-8th, Widowed, Sales, Not-in-family, White, Male,0,0,20, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Portugal, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
67, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Thailand, >50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Cambodia, <=50K
47, Local-gov, Prof-school, Widowed, Adm-clerical, Unmarried, Other, Male,0,0,40, England, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Masters, Never-married, Prof-specialty, Wife, Black, Female,0,0,37, Philippines, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Hungary, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, China, <=50K
71, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,35, Haiti, >50K
49, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,24, Thailand, >50K
52, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Hong, <=50K
30, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Canada, <=50K
51, Private, 10th, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
58, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,0,0,75, Cambodia, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Guatemala, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,52, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Yugoslavia, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, China, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,24, England, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,52, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Ireland, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,2412,0,30, Columbia, >50K
53, Private, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,32, Guatemala, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
40, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
63, Private, Masters, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
33, Local-gov, Masters, Never-married, Prof-specialty, Unmarried, White, Female,0,0,16, France, <=50K
46, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
46, State-gov, Masters, Widowed, Prof-specialty, Wife, Other, Male,0,0,50, Nicaragua, >50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
59, Private, Masters, Separated, Protective-serv, Husband, Other, Male,0,0,45, Jamaica, <=50K
51, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
61, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, Scotland, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,50, Cuba, >50K
52, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,13301,0,50, Peru, >50K
45, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
28, Private, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
70, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Black, Female,3103,0,40, South, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
29, Private, HS-grad, Separated, Other-service, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
33, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,48, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,2174,0,40, Japan, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Canada, <=50K
32, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Japan, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Guatemala, <=50K
