30, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Ireland, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, South, >50K
51, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, Peru, >50K
46, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,15, Poland, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, Ireland, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Mexico, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,20, Laos, <=50K
38, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, England, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, >50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Jamaica, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, Honduras, <=50K
54, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Cambodia, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, Germany, >50K
52, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,1485,40, Thailand, <=50K
63, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Yugoslavia, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, El-Salvador, <=50K
21, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, South, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Cuba, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Hungary, >50K
23, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
51, Private, Prof-school, Widowed, Prof-specialty, Not-in-family, White, Female,0,1568,40, India, <=50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Cuba, >50K
49, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,54, Hong, >50K
18, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,24, Italy, <=50K
33, Private, Assoc-voc, Divorced, Prof-specialty, Wife, White, Female,0,1902,40, Iran, >50K
49, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,50, Thailand, >50K
38, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,35, Laos, <=50K
65, Self-emp-not-inc, Some-college, Separated, Other-service, Other-relative, White, Female,0,0,14, China, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, India, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Haiti, <=50K
54, Private, Assoc-voc, Divorced, Adm-clerical, Wife, White, Female,0,0,45, Columbia, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,25, Germany, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Canada, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, El-Salvador, >50K
47, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,7248,0,45, Ecuador, >50K
27, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
35, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Portugal, <=50K
17, Federal-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,8, Yugoslavia, <=50K
39, Private, 9th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,45, Columbia, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, China, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
44, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,38, Guatemala, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Puerto-Rico, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
53, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Philippines, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,2193,0,40, Japan, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Hong, >50K
19, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
34, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Peru, <=50K
23, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Mexico, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Peru, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,60, Outlying-US(Guam-USVI-etc), >50K
54, Self-emp-inc, Prof-school, Divorced, Prof-specialty, Wife, White, Female,8708,0,50, Hungary, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Columbia, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,30, Scotland, <=50K
71, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Portugal, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,25, Jamaica, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,7298,0,40, Laos, >50K
18, State-gov, Some-college, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
45, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1887,70, Cuba, >50K
26, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Guatemala, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,2, Ecuador, <=50K
47, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, >50K
36, Private, 9th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,45, Haiti, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Japan, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Laos, <=50K
67, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, Ecuador, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Thailand, <=50K
64, Private, 7th-8th, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Guatemala, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,2849,0,40, India, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, South, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,65, Scotland, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
34, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, Portugal, >50K
47, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Mexico, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,60, India, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, Peru, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Germany, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
25, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,36, El-Salvador, <=50K
31, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Jamaica, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, Japan, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Guatemala, >50K
34, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
67, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Philippines, <=50K
43, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,44, Guatemala, <=50K
67, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
27, Private, 10th, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Taiwan, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Cambodia, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, South, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,3827,0,35, United-States, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, France, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, Scotland, <=50K
57, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Scotland, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, China, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, El-Salvador, >50K
44, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Black, Male,0,0,54, Thailand, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1876,40, Hungary, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1902,40, China, >50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, Germany, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,35, Thailand, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,50, Canada, <=50K
56, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, England, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
24, Self-emp-not-inc, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,50, Greece, <=50K
27, State-gov, HS-grad, Widowed, Other-service, Wife, White, Male,18502,0,24, Italy, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
62, Local-gov, HS-grad, Widowed, Other-service, Own-child, White, Female,0,0,38, Hungary, <=50K
40, Private, 9th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, Thailand, <=50K
26, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,70, Poland, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Peru, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,2176,40, France, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
26, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Japan, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, England, >50K
61, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Peru, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, Dominican-Republic, <=50K
45, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Scotland, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Iran, >50K
17, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Canada, <=50K
18, State-gov, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,26, India, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, France, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Mexico, >50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,45, Portugal, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Guatemala, >50K
33, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
55, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Cambodia, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, England, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,12, Peru, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Taiwan, >50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Honduras, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Ecuador, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, Portugal, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, France, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, France, <=50K
49, Local-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, Laos, <=50K
52, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, Mexico, <=50K
35, Private, Masters, Widowed, Prof-specialty, Wife, White, Male,0,0,35, Cambodia, >50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,20, South, <=50K
47, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Female,0,0,54, Portugal, <=50K
