48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
71, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,7, United-States, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
46, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, >50K
27, Private, Masters, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, United-States, <=50K
46, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
31, Local-gov, Some-college, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,50, United-States, >50K
39, Local-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Other-relative, White, Male,0,0,45, United-States, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,15024,0,8, United-States, >50K
43, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,45, United-States, <=50K
65, Private, HS-grad, Never-married, Protective-serv, Husband, White, Female,43,0,30, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
52, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,4398,0,40, United-States, <=50K
35, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Transport-moving, Own-child, Black, Female,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Black, Male,0,0,8, United-States, <=50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,60, United-States, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,5178,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Philippines, <=50K
61, Self-emp-not-inc, Some-college, Separated, Sales, Wife, White, Female,0,0,40, Mexico, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,2545,60, United-States, >50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
31, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,12, United-States, <=50K
24, Private, 7th-8th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
47, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
46, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, South, <=50K
47, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
57, Self-emp-inc, Preschool, Divorced, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
75, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
35, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
68, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
53, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
61, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Portugal, <=50K
54, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
25, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,45, United-States, <=50K
20, Private, Assoc-voc, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, Vietnam, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K
41, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,15, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,26, El-Salvador, <=50K
49, Local-gov, Masters, Widowed, Adm-clerical, Unmarried, White, Female,0,0,8, United-States, <=50K
35, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, United-States, >50K
33, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,32, Jamaica, <=50K
37, Local-gov, HS-grad, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
51, Private, Doctorate, Never-married, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, >50K
34, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Columbia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,1490,35, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, Philippines, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
23, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Philippines, >50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,1681,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Mexico, <=50K
44, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,36, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
26, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, State-gov, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
80, Private, 1st-4th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,36, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,86, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,37, Taiwan, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,50, United-States, <=50K
22, Private, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,25, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, >50K
69, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, White, Female,0,0,5, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Germany, <=50K
56, State-gov, 10th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Wife, White, Male,0,2159,40, United-States, >50K
23, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,42, United-States, <=50K
