26, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,7687,0,50, Dominican-Republic, >50K
68, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Philippines, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
67, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Philippines, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Black, Female,0,0,35, Vietnam, <=50K
36, Private, Some-college, Divorced, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,45, El-Salvador, <=50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,38, Jamaica, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, India, >50K
59, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, India, >50K
62, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1902,40, Ecuador, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,80, Hong, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1887,40, Haiti, >50K
37, Federal-gov, Assoc-voc, Never-married, Protective-serv, Husband, Black, Male,0,1606,40, Hong, <=50K
31, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, South, <=50K
53, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, Dominican-Republic, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ireland, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,48, Scotland, <=50K
34, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Laos, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Separated, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, Vietnam, <=50K
28, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
21, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Yugoslavia, <=50K
22, Private, Masters, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Other, Female,0,0,40, El-Salvador, <=50K
46, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, South, >50K
31, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
45, Private, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, Dominican-Republic, <=50K
33, Private, Some-college, Widowed, Protective-serv, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,15, Cuba, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1979,40, Honduras, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, Italy, <=50K
44, Private, 11th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, South, <=50K
40, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,40, Laos, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, China, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,1815,40, Hungary, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,65, Haiti, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,9201,0,40, Columbia, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,35, Canada, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,43, Dominican-Republic, <=50K
24, Self-emp-inc, Some-college, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,10, Dominican-Republic, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Yugoslavia, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,6130,0,40, Columbia, >50K
42, Self-emp-not-inc, Some-college, Never-married, Sales, Wife, Other, Female,0,0,31, China, <=50K
40, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, England, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, Guatemala, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,1719,40, Peru, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,15, Portugal, <=50K
52, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Philippines, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Japan, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,5, Honduras, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Columbia, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Haiti, >50K
27, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,30, Columbia, >50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,50, Ecuador, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,38, Nicaragua, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,6430,0,12, Hungary, <=50K
34, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Scotland, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, Poland, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,1851,40, Italy, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Mexico, >50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Japan, <=50K
53, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Ecuador, >50K
37, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, >50K
42, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
31, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
26, State-gov, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Germany, <=50K
40, Private, Assoc-voc, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,26, Guatemala, <=50K
35, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
67, Private, Doctorate, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Japan, <=50K
45, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
42, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,54, Japan, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
56, Federal-gov, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
25, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Thailand, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Guatemala, >50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
55, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, South, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Puerto-Rico, <=50K
40, Private, Assoc-voc, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,45, Yugoslavia, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Portugal, >50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,70, Laos, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Peru, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Cambodia, <=50K
56, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ecuador, >50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
42, Private, Masters, Never-married, Prof-specialty, Wife, Black, Female,14091,0,50, Japan, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, Guatemala, >50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, China, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Germany, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
41, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
59, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Cambodia, >50K
49, Self-emp-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,1977,60, South, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, South, >50K
39, Private, Some-college, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, Yugoslavia, <=50K
28, Private, Masters, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, China, <=50K
54, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,99999,0,60, El-Salvador, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, >50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Thailand, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,39, Hong, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Other, Female,0,0,40, France, <=50K
26, Private, Masters, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,25, Thailand, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
35, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
42, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, England, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Local-gov, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, El-Salvador, <=50K
34, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
26, State-gov, Some-college, Separated, Prof-specialty, Wife, Black, Female,0,0,10, Italy, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1449,73, Trinadad&Tobago, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Hungary, <=50K
18, Private, 11th, Divorced, Other-service, Own-child, White, Female,0,0,20, Taiwan, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,50, Puerto-Rico, >50K
63, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,32, Nicaragua, <=50K
39, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Hong, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Columbia, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Jamaica, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
59, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, England, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
28, Private, 9th, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,35, Puerto-Rico, <=50K
24, Private, Bachelors, Never-married, Other-service, Husband, Black, Male,7687,0,45, India, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
20, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, India, <=50K
