48, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Mexico, <=50K
68, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,3103,0,7, Philippines, <=50K
37, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, South, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,37, United-States, >50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1902,40, Greece, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,25, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,7687,0,36, United-States, <=50K
25, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Hungary, <=50K
24, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,27, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1663,40, Jamaica, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Vietnam, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,50, Hong, <=50K
53, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, France, <=50K
39, Self-emp-not-inc, Masters, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Scotland, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,35, Guatemala, >50K
26, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, South, <=50K
55, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1887,40, England, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, United-States, <=50K
21, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, >50K
44, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
34, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1740,50, Philippines, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,45, Ecuador, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,1749,40, Italy, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,0,54, China, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
49, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
24, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,75, Yugoslavia, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, Ecuador, >50K
62, Self-emp-not-inc, Some-college, Separated, Tech-support, Wife, White, Female,0,0,40, Cuba, <=50K
56, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
59, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,60, India, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,38, Mexico, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
48, Private, Prof-school, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Philippines, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,25, El-Salvador, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
45, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
48, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,7687,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Honduras, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,54, England, <=50K
32, Private, Assoc-voc, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,45, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Honduras, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Japan, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-spouse-absent, Transport-moving, Unmarried, White, Female,3103,0,40, Ecuador, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Honduras, >50K
24, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
33, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Nicaragua, <=50K
56, Private, Some-college, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, South, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, United-States, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
50, Private, Assoc-voc, Widowed, Exec-managerial, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
35, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Iran, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,1902,40, Italy, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,50, Canada, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Honduras, <=50K
31, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Wife, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Nicaragua, >50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Cuba, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Japan, >50K
61, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Mexico, <=50K
25, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Canada, <=50K
22, Private, 10th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, Cambodia, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,38, Ireland, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, >50K
53, Private, HS-grad, Divorced, Exec-managerial, Wife, Black, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Vietnam, <=50K
46, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, Cuba, <=50K
46, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,65, Scotland, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, Italy, >50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,84, Columbia, >50K
28, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,35, Jamaica, <=50K
36, Private, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,30, India, <=50K
54, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Hungary, <=50K
44, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,7687,0,40, Nicaragua, >50K
35, State-gov, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Separated, Other-service, Unmarried, White, Male,0,0,40, South, <=50K
17, Private, 10th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,12, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,48, United-States, <=50K
47, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,60, El-Salvador, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,3553,0,43, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, India, <=50K
22, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Male,0,0,24, Germany, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7396,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, China, <=50K
30, Self-emp-not-inc, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, Taiwan, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Italy, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
