37, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
60, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, South, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Scotland, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1893,45, Columbia, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Puerto-Rico, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Trinadad&Tobago, >50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,40, Vietnam, >50K
33, Private, Some-college, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,15, El-Salvador, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,7525,0,40, Mexico, >50K
46, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Italy, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, El-Salvador, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,1, Cambodia, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,1887,40, Hungary, >50K
34, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, Hong, <=50K
34, Federal-gov, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Iran, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,15024,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
59, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,72, Jamaica, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
55, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Poland, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,2219,40, Poland, >50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,80, Scotland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
35, State-gov, Some-college, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, France, >50K
37, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, Vietnam, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Japan, >50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,5332,0,99, Hong, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Cambodia, <=50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Greece, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Yugoslavia, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,32, England, >50K
34, Local-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,65, Dominican-Republic, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, >50K
32, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,50, Ecuador, <=50K
25, Private, HS-grad, Widowed, Sales, Own-child, Black, Male,0,0,40, Iran, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,45, Cuba, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
33, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Male,5728,0,40, Laos, <=50K
43, Local-gov, Assoc-voc, Divorced, Prof-specialty, Own-child, Black, Female,13660,0,45, Italy, >50K
44, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
37, Private, HS-grad, Widowed, Craft-repair, Husband, Other, Male,0,0,45, Nicaragua, <=50K
32, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,15024,0,40, China, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Iran, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,45, Columbia, >50K
58, Local-gov, Masters, Divorced, Adm-clerical, Wife, White, Male,14104,0,40, Greece, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1977,40, Canada, >50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, England, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
20, Federal-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,21, Yugoslavia, <=50K
66, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Columbia, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, China, <=50K
43, Private, Masters, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
45, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, France, <=50K
32, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,1529,54, Haiti, <=50K
31, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Scotland, <=50K
30, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,45, Portugal, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,45, Taiwan, >50K
27, Private, Assoc-acdm, Never-married, Sales, Own-child, Other, Male,0,0,36, France, <=50K
75, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
30, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,40, Nicaragua, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Hungary, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1599,50, Cuba, <=50K
19, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,45, Honduras, <=50K
52, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
58, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,58, Columbia, >50K
54, Private, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,8, Poland, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Iran, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Cuba, <=50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
24, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Thailand, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
40, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Nicaragua, >50K
28, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,60, Haiti, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,48, El-Salvador, >50K
39, State-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,48, Honduras, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
44, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Unmarried, White, Male,0,0,40, Cuba, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
48, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
61, Local-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Nicaragua, >50K
45, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, >50K
45, Federal-gov, Some-college, Divorced, Sales, Own-child, Other, Female,0,0,35, Mexico, <=50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Ireland, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
49, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,53, Thailand, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,32, Yugoslavia, <=50K
67, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,7298,0,6, South, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,15, Iran, >50K
44, Self-emp-inc, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,99, Germany, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Portugal, >50K
50, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, Peru, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,25, Cambodia, <=50K
41, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, England, <=50K
33, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,1589,40, Laos, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,50, Mexico, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Honduras, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1887,40, China, <=50K
55, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,54, Guatemala, <=50K
37, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
48, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Cambodia, <=50K
36, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,25, Cambodia, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,75, Germany, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,43, China, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,7298,0,40, Thailand, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
18, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,25, Columbia, <=50K
25, Private, HS-grad, Never-married, Other-service, Wife, White, Female,7298,0,40, Greece, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
45, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Greece, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, England, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, England, >50K
42, State-gov, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, Haiti, <=50K
32, State-gov, Bachelors, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,50, Japan, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,38, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Iran, <=50K
48, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Prof-school, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Philippines, >50K
43, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, India, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Cuba, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,80, Mexico, <=50K
30, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
72, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,99999,0,40, Jamaica, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,2424,80, Portugal, >50K
21, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, >50K
26, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Thailand, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Canada, <=50K
