36, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
89, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,1090,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Black, Female,0,0,21, Dominican-Republic, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,2829,0,50, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Wife, Black, Male,7687,0,43, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,48, United-States, >50K
55, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Poland, <=50K
39, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Wife, Other, Male,0,1740,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Federal-gov, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Italy, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Mexico, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,60, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
49, Private, Prof-school, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
51, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1671,30, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Poland, <=50K
36, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, India, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,60, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
43, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Other-relative, White, Female,0,0,27, United-States, <=50K
48, Self-emp-not-inc, Masters, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Private, 10th, Divorced, Craft-repair, Husband, White, Male,2414,0,40, United-States, <=50K
24, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,45, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,28, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,50, Thailand, >50K
48, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, Taiwan, <=50K
43, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
21, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,30, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,14083,0,50, United-States, >50K
55, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Vietnam, <=50K
54, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
74, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,2188,40, United-States, >50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Germany, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
33, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,35, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
59, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
45, Local-gov, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, China, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, >50K
65, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Other, Female,0,0,25, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
61, Private, Masters, Married-spouse-absent, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Iran, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
24, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Other, Female,0,0,20, Philippines, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Jamaica, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,27, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
28, State-gov, Some-college, Separated, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
22, State-gov, Some-college, Separated, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
39, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
39, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,65, United-States, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Philippines, >50K
28, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
30, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Other-service, Wife, White, Male,0,0,15, United-States, >50K
