21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Ecuador, <=50K
20, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,35, South, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba, >50K
58, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,1843,30, South, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,50, Vietnam, >50K
30, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, >50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,5, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, Italy, <=50K
49, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,54, India, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,45, Hong, <=50K
41, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,2382,45, Iran, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
19, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
55, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,1813,40, Japan, >50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,3117,0,40, United-States, >50K
64, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,16, Portugal, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, South, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,38, Japan, >50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
65, Local-gov, Doctorate, Married-spouse-absent, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,10535,0,40, Peru, >50K
45, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,70, Peru, <=50K
41, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, France, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Vietnam, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
37, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hungary, <=50K
55, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,50, Cambodia, >50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Guatemala, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, United-States, <=50K
49, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, France, <=50K
20, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
63, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Ecuador, <=50K
26, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
27, Private, Masters, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Hungary, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,32, Laos, <=50K
40, Private, 5th-6th, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,40, Italy, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
34, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
58, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,3912,0,40, Columbia, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, Ireland, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
40, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Male,0,0,40, Columbia, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Guatemala, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
46, Private, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,36, Thailand, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Columbia, >50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,50, China, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,35, Nicaragua, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, <=50K
27, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,24, Holand-Netherlands, <=50K
36, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,40, Scotland, <=50K
25, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, France, <=50K
61, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Portugal, >50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,20, South, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,54, Hungary, <=50K
34, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
50, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Hong, <=50K
39, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
23, State-gov, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,66, Columbia, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Peru, >50K
38, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, England, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
25, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,20, Ireland, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,1902,32, Cuba, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
43, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
47, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Philippines, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Peru, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,2539,0,50, Dominican-Republic, >50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Holand-Netherlands, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,22, England, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Guatemala, >50K
38, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Honduras, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
44, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Cuba, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Black, Female,0,0,45, United-States, >50K
53, Local-gov, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
55, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,15024,0,54, England, >50K
51, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Nicaragua, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,45, Honduras, >50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,45, Ireland, <=50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,75, United-States, <=50K
18, Private, 12th, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,40, Yugoslavia, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Thailand, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Peru, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
49, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,35, Philippines, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
45, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, England, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,30, Nicaragua, <=50K
81, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,4, Holand-Netherlands, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, China, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
58, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,30, Scotland, <=50K
48, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,1977,40, Holand-Netherlands, <=50K
52, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,3966,0,40, Canada, >50K
51, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,3063,0,48, United-States, >50K
56, Private, Some-college, Married-spouse-absent, Protective-serv, Unmarried, White, Female,0,0,40, Cambodia, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Greece, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,66, Yugoslavia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, China, >50K
38, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,50, England, >50K
34, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1887,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, India, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Guatemala, <=50K
44, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Male,15024,0,60, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,20, Canada, <=50K
57, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1978,40, Guatemala, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,2174,0,40, Germany, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, France, <=50K
27, State-gov, Some-college, Separated, Priv-house-serv, Other-relative, White, Male,0,0,20, Holand-Netherlands, <=50K
51, State-gov, HS-grad, Widowed, Other-service, Wife, Black, Male,0,0,40, Laos, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
50, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,38, Ireland, <=50K
34, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,1588,10, Thailand, <=50K
41, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,95, Portugal, >50K
36, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Iran, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,7, Cuba, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,32, Japan, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
71, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, United-States, >50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
50, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
