58, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
31, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
45, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
49, Private, HS-grad, Widowed, Other-service, Unmarried, Other, Female,0,0,40, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,3135,0,35, Canada, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
55, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, Greece, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Canada, >50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,20, France, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Ecuador, <=50K
61, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
35, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, France, <=50K
59, Self-emp-inc, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
35, Local-gov, Some-college, Never-married, Sales, Not-in-family, Other, Female,10520,0,40, Haiti, >50K
39, Private, 11th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, <=50K
54, Private, Prof-school, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Hong, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Haiti, >50K
30, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Wife, Black, Male,0,0,44, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,38, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, Haiti, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Cuba, >50K
18, Private, 11th, Never-married, Protective-serv, Own-child, White, Female,0,0,20, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,12, Guatemala, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,13558,0,45, Jamaica, <=50K
43, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,70, Nicaragua, >50K
25, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
50, Self-emp-not-inc, Masters, Widowed, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Poland, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, White, Male,0,0,40, Cambodia, <=50K
58, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Iran, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,38, Cambodia, >50K
23, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
63, Federal-gov, Some-college, Widowed, Transport-moving, Wife, White, Female,8620,0,38, Jamaica, <=50K
32, Private, Some-college, Separated, Exec-managerial, Not-in-family, Other, Female,0,0,40, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,1590,30, Dominican-Republic, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
47, Private, 7th-8th, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Guatemala, <=50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, China, >50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Other-relative, Other, Female,0,0,40, Dominican-Republic, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,7298,0,50, South, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,49, Iran, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Canada, <=50K
28, Private, Masters, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
68, Self-emp-not-inc, Some-college, Widowed, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Mexico, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Poland, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Dominican-Republic, >50K
89, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, England, >50K
23, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Italy, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Cuba, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Columbia, >50K
24, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,25, Haiti, <=50K
41, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, Japan, >50K
48, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Portugal, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,1153,40, Hong, <=50K
29, Private, HS-grad, Separated, Other-service, Unmarried, Black, Male,0,0,25, Iran, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Iran, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4938,0,40, Nicaragua, >50K
69, Private, Some-college, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Poland, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
22, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,84, England, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Greece, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, Nicaragua, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,1607,12, Cambodia, <=50K
41, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Ecuador, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1902,45, Trinadad&Tobago, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,92, Japan, >50K
42, Without-pay, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,50, Greece, >50K
47, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,16, Scotland, <=50K
63, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Taiwan, <=50K
28, Private, 12th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, France, <=50K
28, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Honduras, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Ireland, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Jamaica, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, >50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Canada, <=50K
61, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Yugoslavia, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, South, <=50K
30, Private, 10th, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,43, France, <=50K
46, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, >50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Thailand, >50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Scotland, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,44, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,10, Ireland, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Nicaragua, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,38, Scotland, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,36, Puerto-Rico, <=50K
53, Private, Assoc-voc, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Peru, <=50K
34, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Canada, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Canada, <=50K
71, Local-gov, 7th-8th, Widowed, Sales, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1777,40, Taiwan, >50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Iran, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,35, Jamaica, <=50K
38, State-gov, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
74, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,8, Germany, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Poland, >50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,40, Honduras, >50K
31, Local-gov, Some-college, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
56, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, White, Male,0,0,50, Greece, <=50K
39, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Taiwan, >50K
26, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,50, Japan, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
30, Private, HS-grad, Separated, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,1902,40, Hong, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,50, Ecuador, <=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Trinadad&Tobago, >50K
27, Private, Some-college, Never-married, Farming-fishing, Unmarried, Other, Male,0,0,40, Cuba, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,16, Ireland, <=50K
42, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,7687,0,48, Germany, >50K
17, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Female,0,0,15, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
43, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Guatemala, <=50K
28, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,54, England, <=50K
44, Private, Masters, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Puerto-Rico, <=50K
49, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Poland, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,4516,0,40, Vietnam, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,25, Nicaragua, <=50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, France, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Taiwan, >50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Scotland, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, >50K
59, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Ireland, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
47, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,38, Scotland, <=50K
24, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,30, Peru, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
20, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,6, Vietnam, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Canada, <=50K
53, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Yugoslavia, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Iran, <=50K
26, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cambodia, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
57, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,3103,0,40, Portugal, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, South, >50K
33, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Greece, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Hong, <=50K
39, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, France, <=50K
