28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
28, Private, 10th, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Poland, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, Philippines, <=50K
28, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Philippines, <=50K
43, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
68, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Vietnam, >50K
27, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
67, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,8006,0,10, Iran, >50K
30, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,15, India, <=50K
21, Private, 12th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Female,0,0,25, Cambodia, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Hong, >50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
73, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Haiti, <=50K
19, Local-gov, 11th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,30, Hungary, <=50K
44, Private, Some-college, Separated, Sales, Wife, White, Female,0,1887,42, South, >50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
68, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,3393,0,40, Philippines, <=50K
41, Self-emp-inc, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,30, Ireland, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,0,0,40, Laos, <=50K
38, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, England, >50K
40, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,30, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, Vietnam, <=50K
39, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Italy, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Honduras, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,80, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,7687,0,45, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,45, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,48, El-Salvador, <=50K
22, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,25, Scotland, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Cuba, <=50K
55, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
25, Private, Some-college, Divorced, Prof-specialty, Own-child, Other, Female,0,0,40, Dominican-Republic, <=50K
32, Private, HS-grad, Separated, Tech-support, Husband, Black, Male,0,0,40, Hungary, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
49, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Honduras, <=50K
47, Federal-gov, Doctorate, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Italy, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,12, India, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, South, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
36, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Hungary, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,43, Columbia, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
20, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
44, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,30, Dominican-Republic, >50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,25, Portugal, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Yugoslavia, <=50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,35, China, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,5482,0,60, England, >50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Poland, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,54, Philippines, >50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Portugal, >50K
24, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,40, England, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, Nicaragua, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Philippines, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Japan, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7298,0,50, Columbia, >50K
76, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
43, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Peru, <=50K
37, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,2735,0,40, China, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,7687,0,40, Nicaragua, >50K
29, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hungary, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,99999,0,40, Columbia, >50K
46, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, >50K
57, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Poland, >50K
34, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Italy, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Laos, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
26, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,42, Cuba, <=50K
46, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,50, Greece, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,19, El-Salvador, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,36, Germany, >50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,47, Guatemala, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
48, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Female,0,0,34, Columbia, <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Japan, >50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Trinadad&Tobago, >50K
60, Local-gov, 7th-8th, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, El-Salvador, >50K
59, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, Jamaica, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,2866,0,50, Portugal, <=50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,10, Thailand, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Haiti, >50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, India, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Scotland, <=50K
31, Self-emp-not-inc, Masters, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
32, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,24, Yugoslavia, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Portugal, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,2309,0,40, Laos, <=50K
28, Self-emp-inc, Some-college, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,80, Hungary, <=50K
27, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1572,40, England, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, Peru, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, >50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,45, Mexico, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, Cambodia, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, El-Salvador, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,99, Jamaica, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Guatemala, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Canada, >50K
36, Private, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,92, Germany, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, <=50K
57, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Greece, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,54, Cambodia, <=50K
21, Private, 10th, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female,0,1887,27, South, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, Cambodia, <=50K
51, Self-emp-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Scotland, >50K
54, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,3244,0,35, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,1228,0,40, France, <=50K
54, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Scotland, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, China, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Ecuador, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,45, Taiwan, <=50K
46, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,36, Puerto-Rico, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, Hong, <=50K
28, Private, Some-college, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, France, >50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Thailand, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,1887,20, Canada, <=50K
67, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1740,70, France, >50K
34, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, El-Salvador, <=50K
32, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,41, Greece, <=50K
63, State-gov, HS-grad, Widowed, Prof-specialty, Wife, Black, Female,0,0,40, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
55, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female,0,1887,40, Hungary, <=50K
53, Private, 7th-8th, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,35, Taiwan, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
55, Local-gov, Bachelors, Separated, Transport-moving, Wife, White, Male,0,0,40, Nicaragua, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, >50K
63, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Columbia, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
53, Local-gov, Bachelors, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Peru, <=50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Dominican-Republic, <=50K
51, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,14, India, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
59, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, India, <=50K
