34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
32, Private, Bachelors, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, Italy, <=50K
55, Private, Bachelors, Widowed, Craft-repair, Husband, Black, Male,15024,0,40, Canada, >50K
31, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,25, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, <=50K
28, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
36, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,55, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Poland, <=50K
21, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, South, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Vietnam, >50K
22, Private, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,35, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Japan, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Iran, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, Iran, >50K
42, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Hong, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,14, Guatemala, <=50K
26, Private, Prof-school, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Honduras, <=50K
42, Federal-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Hungary, <=50K
40, Self-emp-inc, Prof-school, Never-married, Sales, Unmarried, White, Female,99999,0,60, Thailand, >50K
35, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Ireland, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,70, Taiwan, >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, >50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,52, Poland, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,70, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,98, Mexico, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, England, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,1976,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Vietnam, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,45, Jamaica, >50K
23, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,47, Honduras, <=50K
37, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
21, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,15, Germany, <=50K
41, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
51, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, Other, Female,0,0,40, El-Salvador, <=50K
40, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Cuba, <=50K
37, State-gov, Some-college, Widowed, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,15, Hungary, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
44, Private, Masters, Separated, Sales, Husband, Black, Male,0,0,65, India, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,3361,0,40, Cuba, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Jamaica, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Iran, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
45, Private, Some-college, Widowed, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
43, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,4322,0,40, China, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, India, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
43, Private, Bachelors, Divorced, Exec-managerial, Wife, Other, Female,3437,0,45, Columbia, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
19, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
18, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,32, El-Salvador, <=50K
39, Private, Some-college, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Bachelors, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,30, Yugoslavia, <=50K
55, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, <=50K
32, Self-emp-inc, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,40, China, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, France, <=50K
49, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
37, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, Philippines, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
25, Private, 12th, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,35, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,45, Laos, <=50K
17, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Hong, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, Haiti, >50K
35, Private, 10th, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Peru, <=50K
37, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, Columbia, >50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,65, Mexico, >50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Peru, >50K
42, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, El-Salvador, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, India, <=50K
27, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Cuba, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,80, Guatemala, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, South, <=50K
57, Private, Assoc-acdm, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,45, Mexico, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Laos, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, El-Salvador, >50K
27, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,40, Guatemala, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, >50K
58, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Greece, >50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Haiti, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,4713,0,40, Laos, <=50K
68, Self-emp-not-inc, 7th-8th, Widowed, Tech-support, Husband, White, Male,0,0,15, Columbia, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,20, Laos, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,54, United-States, >50K
28, Private, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Laos, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,7298,0,50, El-Salvador, >50K
21, Federal-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, Japan, <=50K
59, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, Puerto-Rico, >50K
25, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,8, Trinadad&Tobago, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,38, Haiti, >50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,80, Taiwan, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,42, Scotland, <=50K
55, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, Puerto-Rico, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, India, >50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, France, <=50K
65, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, >50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
49, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,44, Nicaragua, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
64, Local-gov, HS-grad, Widowed, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, <=50K
40, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Female,0,0,40, Laos, <=50K
38, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,60, Haiti, >50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,24, Philippines, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Guatemala, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Cambodia, >50K
35, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
45, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, South, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
63, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Yugoslavia, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,1902,48, China, >50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,23, Thailand, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,1761,80, Hungary, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,30, Columbia, <=50K
30, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Germany, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,10, Trinadad&Tobago, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, Canada, >50K
46, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, England, >50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,1955,60, England, <=50K
33, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
53, State-gov, Prof-school, Widowed, Prof-specialty, Wife, Black, Male,99999,0,50, Italy, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
56, Local-gov, HS-grad, Widowed, Prof-specialty, Husband, Other, Male,0,0,40, India, <=50K
32, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,45, Thailand, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
52, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Columbia, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ireland, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Japan, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
35, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Peru, <=50K
26, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,55, United-States, >50K
47, Private, HS-grad, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,32, Dominican-Republic, >50K
29, Private, 11th, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,25, Scotland, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Iran, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Canada, <=50K
24, State-gov, 10th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,30, Iran, <=50K
