62, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,49, Ecuador, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,1902,50, Vietnam, >50K
30, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, England, <=50K
43, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,45, Jamaica, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Japan, <=50K
60, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,52, Cambodia, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Iran, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
53, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,40, Hungary, <=50K
51, Federal-gov, 7th-8th, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, United-States, >50K
21, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
56, Private, HS-grad, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,38, Laos, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,52, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
40, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Scotland, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Thailand, <=50K
26, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,52, Laos, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Philippines, <=50K
23, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,24, France, <=50K
38, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,60, United-States, >50K
48, Private, Preschool, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, Vietnam, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
32, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
52, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Cambodia, <=50K
39, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,45, Guatemala, <=50K
42, Private, 9th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,24, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Yugoslavia, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
41, Local-gov, 5th-6th, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
40, Self-emp-not-inc, HS-grad, Separated, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Ireland, >50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, El-Salvador, >50K
34, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,65, Italy, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, Dominican-Republic, >50K
58, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,37, India, <=50K
24, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
45, Private, 5th-6th, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Japan, <=50K
40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
25, Private, Masters, Separated, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Columbia, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,48, Italy, <=50K
70, Self-emp-not-inc, Some-college, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,10, Hungary, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Cuba, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, Guatemala, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,38, El-Salvador, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
22, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Cuba, >50K
28, Private, Some-college, Never-married, Sales, Wife, White, Female,1128,0,40, China, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1779,8, Peru, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,52, Germany, >50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,20, Hong, <=50K
39, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Trinadad&Tobago, <=50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,60, South, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, United-States, >50K
55, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Germany, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
57, Private, Prof-school, Divorced, Other-service, Unmarried, White, Female,0,0,40, Peru, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, India, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,7442,0,40, Cuba, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Hungary, <=50K
45, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Scotland, <=50K
21, State-gov, Some-college, Never-married, Craft-repair, Other-relative, Other, Male,0,0,36, Columbia, <=50K
35, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,35, Poland, <=50K
21, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Female,0,0,30, Scotland, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, England, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, Cuba, >50K
27, Private, 9th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
29, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,50, Poland, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, Philippines, >50K
53, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, Honduras, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Haiti, <=50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Hungary, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,52, Peru, <=50K
22, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,35, Cuba, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Peru, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,50, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2135,50, Peru, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, England, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Hong, <=50K
46, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Never-married, Tech-support, Unmarried, Other, Male,5025,0,40, United-States, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,25, Yugoslavia, <=50K
44, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Male,0,0,46, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, Poland, <=50K
69, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,1123,0,24, Italy, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,30, Guatemala, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, Poland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Cambodia, <=50K
39, Private, HS-grad, Separated, Craft-repair, Other-relative, Other, Male,0,0,25, England, <=50K
46, Private, Masters, Separated, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7687,0,40, Peru, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,50, Hong, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, China, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,60, Haiti, <=50K
41, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, Taiwan, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, Canada, >50K
57, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,8, Cambodia, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
21, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Greece, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,44, Yugoslavia, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, China, <=50K
32, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, England, <=50K
27, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,25, Ireland, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,52, Columbia, >50K
35, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,36, Guatemala, <=50K
47, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,20, United-States, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1929,50, Canada, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,70, France, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, France, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Honduras, <=50K
19, State-gov, Some-college, Separated, Other-service, Wife, Other, Male,0,0,15, Mexico, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Separated, Other-service, Unmarried, Other, Male,0,0,24, Italy, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,30879,0,40, Trinadad&Tobago, >50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, >50K
37, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,25, Ireland, <=50K
50, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,35, Cuba, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,99999,0,60, Outlying-US(Guam-USVI-etc), >50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,3425,0,40, Greece, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Laos, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, >50K
39, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Black, Female,3655,0,32, South, <=50K
42, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,22, United-States, <=50K
50, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,60, Ecuador, <=50K
43, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Jamaica, >50K
39, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, Canada, <=50K
31, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Greece, >50K
