47, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,2009,50, United-States, >50K
38, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, Masters, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
46, State-gov, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,3401,0,25, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,15024,0,70, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, El-Salvador, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,15, United-States, <=50K
66, Private, 7th-8th, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,50, United-States, <=50K
46, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Female,0,0,52, United-States, >50K
49, Local-gov, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,8, United-States, <=50K
29, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 10th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,13, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
35, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Male,0,0,50, Thailand, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,5, Guatemala, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,47, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,45, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Portugal, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,45, Mexico, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2043,60, United-States, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,2965,0,20, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, Prof-school, Never-married, Protective-serv, Unmarried, White, Male,0,0,54, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,60, United-States, >50K
32, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, Philippines, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
66, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,4, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,12, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,7298,0,40, United-States, <=50K
44, Private, 9th, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,42, United-States, <=50K
53, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States, >50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,76, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,15, United-States, <=50K
39, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,45, United-States, >50K
39, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,30, United-States, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Vietnam, <=50K
75, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,20, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
67, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, England, <=50K
46, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
73, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
49, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
51, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
50, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,80, Columbia, >50K
29, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,36, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,54, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
20, Private, Masters, Never-married, Adm-clerical, Wife, White, Female,0,0,30, United-States, >50K
55, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, India, <=50K
38, Self-emp-not-inc, Doctorate, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Protective-serv, Wife, White, Female,0,0,18, United-States, <=50K
45, State-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
44, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
58, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
50, Private, 7th-8th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
62, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,49, United-States, <=50K
29, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,50, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,14067,0,50, United-States, >50K
44, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,39, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
72, Private, Assoc-voc, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
32, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, >50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,2236,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Greece, <=50K
31, State-gov, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
