21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,15, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Doctorate, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,50, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,7298,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
57, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,54, United-States, >50K
29, Private, Some-college, Never-married, Tech-support, Husband, Black, Male,7687,0,37, United-States, <=50K
44, Private, Assoc-acdm, Married-spouse-absent, Tech-support, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
20, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,2859,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
67, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,6496,0,40, United-States, >50K
19, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,25, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
56, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, State-gov, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,35, Mexico, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
18, Private, 12th, Never-married, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,12421,0,35, United-States, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,20, Italy, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
58, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,25, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, 9th, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Peru, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,45, Mexico, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,58, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,35, United-States, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
72, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States, >50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,1605,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,6722,0,40, United-States, <=50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Philippines, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,50, United-States, >50K
45, Private, 10th, Divorced, Adm-clerical, Husband, White, Male,0,0,38, United-States, <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, South, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
70, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
28, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, South, <=50K
19, Private, 11th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1977,35, United-States, <=50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,2, United-States, <=50K
51, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Other-relative, White, Female,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,80, United-States, >50K
58, Local-gov, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, State-gov, HS-grad, Separated, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,18, United-States, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,3939,0,40, United-States, >50K
36, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,15024,0,60, United-States, <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,35, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, France, <=50K
36, Local-gov, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,92, United-States, <=50K
28, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,16, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Mexico, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,32, United-States, <=50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, <=50K
45, State-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, France, <=50K
27, Private, 10th, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,35, China, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Male,0,0,38, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7687,0,76, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
67, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,42093,0,40, United-States, >50K
56, Private, Assoc-voc, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Self-emp-inc, 5th-6th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Prof-school, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, Philippines, >50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Ireland, <=50K
35, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,1977,54, United-States, >50K
54, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
74, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,10, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, 5th-6th, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
42, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,25, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
42, Private, HS-grad, Separated, Other-service, Unmarried, White, Male,0,0,24, United-States, <=50K
40, Private, 10th, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,4, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5103,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
35, State-gov, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,37, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, >50K
