27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,11627,0,50, United-States, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
62, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, United-States, >50K
33, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
34, Private, Masters, Widowed, Sales, Not-in-family, White, Female,0,1408,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2177,40, United-States, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
46, Private, 1st-4th, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1737,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,14083,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, Guatemala, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
45, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,6180,0,40, United-States, >50K
44, Self-emp-not-inc, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,30, India, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1732,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
54, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,5, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
29, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, Thailand, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,36, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,4940,0,12, United-States, <=50K
36, Private, Masters, Never-married, Protective-serv, Other-relative, White, Female,0,0,40, Taiwan, <=50K
34, Private, 9th, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,15, United-States, >50K
39, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1887,40, United-States, >50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
55, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,50, United-States, >50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
44, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,30, United-States, <=50K
43, Private, 9th, Separated, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
69, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
44, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
34, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Federal-gov, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-AF-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,45, Vietnam, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,45, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, England, <=50K
57, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
44, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,14083,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,30, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, France, <=50K
43, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,44, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, China, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1977,60, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, >50K
70, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
42, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,38, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, <=50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,1749,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, >50K
37, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, State-gov, Some-college, Widowed, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1733,70, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
18, Private, 11th, Divorced, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
48, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,45, United-States, >50K
65, Local-gov, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,30, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, >50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 1st-4th, Divorced, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7687,0,45, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Hong, <=50K
21, Self-emp-not-inc, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Self-emp-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
