42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,35, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,38, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States, >50K
25, Private, Masters, Never-married, Transport-moving, Other-relative, Black, Female,0,0,24, United-States, <=50K
57, Private, Some-college, Separated, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, >50K
31, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,53, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,2174,0,16, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,1777,0,40, United-States, >50K
27, Local-gov, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Masters, Separated, Sales, Unmarried, White, Female,3275,0,45, United-States, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,25, United-States, <=50K
21, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Masters, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,30, Puerto-Rico, <=50K
32, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
47, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
62, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Philippines, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,986,0,42, United-States, >50K
38, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Female,0,0,40, Philippines, <=50K
38, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
36, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Thailand, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,5495,0,40, Philippines, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
47, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,7298,0,52, United-States, >50K
27, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25, United-States, <=50K
27, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
37, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
38, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
59, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
49, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,99999,0,20, United-States, >50K
38, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,64, United-States, >50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Unmarried, White, Female,0,0,54, United-States, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
37, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Vietnam, <=50K
60, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
65, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
39, Local-gov, Masters, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2837,0,40, United-States, <=50K
28, State-gov, Some-college, Married-spouse-absent, Farming-fishing, Not-in-family, White, Female,0,0,40, Greece, <=50K
25, Private, 10th, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,21, Columbia, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Male,0,0,50, United-States, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
47, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
38, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,64, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
25, State-gov, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Separated, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
56, Private, 9th, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,95, United-States, >50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Ireland, <=50K
35, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
64, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
