25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,14083,0,50, Dominican-Republic, >50K
67, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Philippines, >50K
21, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, >50K
24, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
66, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,35, Philippines, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Vietnam, <=50K
35, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,45, Ecuador, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,40, Japan, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, India, >50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, India, >50K
61, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1902,40, Ecuador, >50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Cambodia, >50K
50, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,80, Honduras, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1887,40, Haiti, >50K
36, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,1736,37, Hong, <=50K
31, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, South, <=50K
51, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, Dominican-Republic, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ireland, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,48, Scotland, <=50K
34, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
63, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Philippines, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
53, Private, Doctorate, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Laos, <=50K
60, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, El-Salvador, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
51, Private, Preschool, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Vietnam, <=50K
27, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
23, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Germany, <=50K
20, Private, Assoc-acdm, Married-spouse-absent, Craft-repair, Husband, Black, Female,0,0,40, Taiwan, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,40, El-Salvador, <=50K
45, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, Scotland, >50K
30, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
44, Self-emp-not-inc, Masters, Widowed, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
33, Private, Prof-school, Widowed, Sales, Not-in-family, Black, Male,0,1146,40, Hungary, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,15, Cuba, <=50K
31, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1993,40, Honduras, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, Italy, <=50K
43, Private, 12th, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, South, <=50K
39, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,40, Laos, <=50K
46, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1713,40, Hungary, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,65, Haiti, >50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Other, Female,14430,0,40, Columbia, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Germany, >50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,36, Canada, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,44, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,10, Dominican-Republic, <=50K
42, Private, Bachelors, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, Yugoslavia, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7065,0,40, Columbia, >50K
41, Self-emp-not-inc, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,30, Canada, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,60, England, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, Guatemala, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
25, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1627,40, Peru, <=50K
19, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,15, Portugal, <=50K
51, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, England, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Philippines, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Japan, >50K
65, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,5, Honduras, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Columbia, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Haiti, <=50K
27, Private, 10th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Peru, <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Columbia, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,50, Ecuador, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,38, Nicaragua, <=50K
42, Private, Preschool, Married-civ-spouse, Prof-specialty, Wife, White, Female,5013,0,12, Hungary, <=50K
33, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Scotland, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Poland, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,40, Jamaica, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Mexico, <=50K
58, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, <=50K
53, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Ecuador, >50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, >50K
41, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
30, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Germany, <=50K
38, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, Other, Female,0,0,27, Haiti, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
66, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Japan, <=50K
44, Private, 9th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
41, Local-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,54, Japan, <=50K
31, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Other, Male,0,0,40, El-Salvador, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Thailand, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Guatemala, >50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
53, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Male,0,0,40, South, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, Puerto-Rico, <=50K
39, Private, Assoc-voc, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,45, Yugoslavia, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Portugal, >50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,70, Laos, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Peru, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Cambodia, <=50K
55, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,45, Jamaica, <=50K
41, Private, HS-grad, Never-married, Sales, Wife, Black, Male,14083,0,50, Japan, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,70, Guatemala, >50K
28, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, China, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Germany, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Cambodia, <=50K
40, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,60, Scotland, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, >50K
67, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, South, >50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
36, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,48, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, China, <=50K
53, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,99999,0,60, Ecuador, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, Taiwan, >50K
56, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,39, Hong, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
40, Private, Bachelors, Never-married, Other-service, Wife, White, Female,2174,0,40, France, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,27, Thailand, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, >50K
34, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
33, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
25, State-gov, Some-college, Separated, Prof-specialty, Wife, Black, Male,0,0,10, Italy, <=50K
44, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1485,70, Trinadad&Tobago, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Hungary, <=50K
18, Private, 10th, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,20, Taiwan, <=50K
46, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,48, Portugal, >50K
62, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,32, Nicaragua, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, Hong, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Columbia, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
58, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,35, England, <=50K
41, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-spouse-absent, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
28, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,35, Puerto-Rico, <=50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,45, India, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
19, Self-emp-not-inc, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, India, <=50K
22, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,50, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Mexico, >50K
