62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
26, Private, Prof-school, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,52, United-States, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,24, United-States, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,54, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,65, Germany, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
40, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Masters, Separated, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
34, Self-emp-inc, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,65, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,38, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, 12th, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, >50K
25, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, South, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
70, Self-emp-not-inc, Some-college, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,0,10, United-States, >50K
34, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,0,0,50, Taiwan, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,20, Haiti, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,38, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
22, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,40, United-States, >50K
27, Self-emp-inc, Some-college, Never-married, Tech-support, Wife, White, Female,1305,0,40, Mexico, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,10, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,52, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,16, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,40, United-States, >50K
55, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,6816,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, 10th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
21, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Mexico, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, >50K
21, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Female,0,0,30, United-States, <=50K
51, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
59, Self-emp-inc, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,10520,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
53, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,35, Taiwan, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
24, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Tech-support, Own-child, White, Female,0,0,35, Philippines, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,50, United-States, >50K
31, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1993,48, United-States, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,4250,0,40, United-States, <=50K
48, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,25, Vietnam, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,48, United-States, >50K
29, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,198,0,20, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,15024,0,30, United-States, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, England, <=50K
38, Local-gov, Masters, Separated, Adm-clerical, Unmarried, White, Male,0,0,25, United-States, <=50K
46, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,7687,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,48, Mexico, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, England, >50K
57, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,8, Columbia, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,55, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,1977,45, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
33, Private, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,52, Puerto-Rico, >50K
34, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,37, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1976,50, Laos, >50K
31, Self-emp-not-inc, Doctorate, Divorced, Other-service, Husband, Other, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, State-gov, Some-college, Separated, Other-service, Wife, White, Male,0,0,15, United-States, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,99999,0,40, United-States, >50K
36, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
50, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
42, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,55, United-States, >50K
25, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,3325,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,35, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,3465,0,35, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,24, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
43, Private, 5th-6th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
31, State-gov, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
