21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,46, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,15, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K
35, Private, Prof-school, Divorced, Exec-managerial, Unmarried, White, Male,7298,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,44, United-States, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
57, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,54, United-States, >50K
28, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,7687,0,38, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
20, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,3633,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
68, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,7298,0,40, United-States, >50K
19, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,25, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,54, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
56, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Mexico, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,11725,0,35, United-States, >50K
22, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,20, India, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
58, Self-emp-inc, Some-college, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, 9th, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Nicaragua, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,45, Mexico, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,54, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,30, United-States, >50K
42, Private, Assoc-acdm, Divorced, Priv-house-serv, Husband, White, Male,0,0,45, United-States, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
75, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, United-States, >50K
41, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Prof-school, Never-married, Prof-specialty, Wife, White, Male,0,1887,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,5181,0,40, United-States, <=50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Poland, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,1977,54, United-States, >50K
45, Private, 10th, Divorced, Adm-clerical, Husband, White, Male,0,0,38, United-States, <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
28, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
19, Private, 11th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, <=50K
70, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1977,30, United-States, >50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,57, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,3, United-States, <=50K
51, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Scotland, <=50K
28, Private, Doctorate, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,82, United-States, >50K
58, Local-gov, 12th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,15, United-States, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,78, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,18, United-States, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,4214,0,40, United-States, >50K
36, State-gov, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,15024,0,60, United-States, <=50K
57, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
32, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, France, <=50K
36, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,98, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,16, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Mexico, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,32, United-States, <=50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, <=50K
45, State-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
27, Private, 10th, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,35, China, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,38, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,51, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7687,0,80, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
68, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,22094,0,40, United-States, >50K
56, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
30, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, Nicaragua, >50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, India, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1902,58, United-States, >50K
53, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
73, State-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,10, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50K
42, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,25, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,23, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,4, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Greece, <=50K
