51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,65, Greece, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
51, Federal-gov, 7th-8th, Divorced, Other-service, Not-in-family, White, Male,0,0,38, Taiwan, <=50K
62, Private, Some-college, Widowed, Sales, Wife, White, Female,8614,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Guatemala, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
66, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
21, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,2, India, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
59, Private, Assoc-voc, Widowed, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,1568,40, Canada, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,20, Jamaica, <=50K
22, Private, 9th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,29, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Doctorate, Never-married, Prof-specialty, Husband, White, Female,0,1902,99, Hong, >50K
28, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, France, <=50K
51, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, Guatemala, <=50K
22, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, Thailand, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, France, >50K
44, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,1670,20, Puerto-Rico, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,15, United-States, <=50K
76, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Thailand, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Poland, >50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,65, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Jamaica, <=50K
62, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,29, China, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, Hong, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Guatemala, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, United-States, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,13740,0,60, Yugoslavia, >50K
61, Private, 9th, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, El-Salvador, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, Cuba, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Iran, <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,5013,0,40, United-States, >50K
72, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
75, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1887,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Portugal, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, England, <=50K
47, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Philippines, <=50K
42, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Ecuador, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Honduras, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Taiwan, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Female,0,0,40, England, <=50K
23, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,35, United-States, >50K
56, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,5013,0,40, United-States, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Honduras, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Nicaragua, >50K
58, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Laos, >50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Peru, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,5025,0,50, United-States, <=50K
31, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, El-Salvador, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,48, United-States, >50K
44, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Hong, <=50K
73, Federal-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,0,0,29, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
63, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,2197,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,3450,0,40, United-States, >50K
46, State-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
68, Self-emp-not-inc, 7th-8th, Widowed, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,15, Trinadad&Tobago, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Japan, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Canada, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, Hong, <=50K
51, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Wife, Other, Male,0,0,15, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3103,0,40, Nicaragua, >50K
46, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Laos, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
24, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, China, <=50K
63, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Cambodia, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Italy, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Female,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Vietnam, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Cuba, <=50K
40, Private, Masters, Never-married, Farming-fishing, Not-in-family, White, Female,0,1659,50, Haiti, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,83, United-States, >50K
41, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,75, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, South, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,2168,0,40, Ecuador, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Jamaica, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,48, Japan, >50K
58, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, Black, Male,0,0,40, India, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Hungary, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Mexico, <=50K
36, State-gov, HS-grad, Separated, Priv-house-serv, Wife, White, Male,0,0,40, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,20050,0,75, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Thailand, <=50K
34, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4386,0,20, United-States, <=50K
39, Private, HS-grad, Separated, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
52, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,24, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,50, Iran, >50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,29, United-States, <=50K
53, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,39, Greece, <=50K
23, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,29, United-States, >50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, China, <=50K
31, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,84, Italy, <=50K
18, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,18, United-States, <=50K
