27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,2204,40, Vietnam, >50K
47, Private, Prof-school, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,67, England, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,2621,0,40, Jamaica, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Japan, <=50K
48, Private, 9th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Cambodia, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,45, Iran, >50K
57, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Hungary, <=50K
38, Federal-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Italy, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
38, Private, Masters, Divorced, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,2013,40, Ecuador, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Laos, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, South, >50K
33, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Laos, <=50K
68, Self-emp-inc, Bachelors, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,10520,0,50, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,69, Poland, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Poland, >50K
37, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,7298,0,35, France, >50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, Vietnam, <=50K
28, Private, Prof-school, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,74,0,40, Mexico, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
58, Private, HS-grad, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Haiti, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,80, United-States, <=50K
28, Private, Bachelors, Married-spouse-absent, Handlers-cleaners, Own-child, White, Female,0,0,50, Yugoslavia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,50, United-States, >50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, France, <=50K
41, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
67, Private, 9th, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,45, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,30, Ecuador, <=50K
35, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,30, Italy, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,80, Dominican-Republic, >50K
64, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, India, <=50K
50, Federal-gov, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
31, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Japan, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,45, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Poland, <=50K
43, State-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Columbia, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,35, Italy, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Wife, White, Female,0,0,40, Cuba, <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Guatemala, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
36, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,9765,0,40, England, >50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4038,0,40, El-Salvador, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,7687,0,40, United-States, >50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Yugoslavia, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, <=50K
23, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, China, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Peru, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Hong, >50K
30, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,20, Taiwan, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, Germany, <=50K
48, Local-gov, Bachelors, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,7576,0,89, Philippines, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,45, Cuba, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Hungary, <=50K
43, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,5, Columbia, <=50K
43, Private, Masters, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Poland, >50K
52, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,36, South, <=50K
25, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,40, England, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, Puerto-Rico, <=50K
48, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Italy, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,10, Cuba, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,55, United-States, <=50K
39, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Poland, <=50K
30, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
22, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
28, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
48, Private, Some-college, Married-spouse-absent, Other-service, Own-child, White, Female,0,0,40, Honduras, <=50K
24, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Haiti, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Hungary, >50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
35, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Cuba, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Male,0,0,30, Peru, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, England, <=50K
31, Federal-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,21, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
57, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
43, Private, Prof-school, Married-civ-spouse, Tech-support, Wife, Other, Male,3949,0,15, United-States, <=50K
37, State-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, United-States, <=50K
39, Private, 7th-8th, Separated, Other-service, Not-in-family, Black, Female,0,0,11, Yugoslavia, <=50K
68, Private, 7th-8th, Widowed, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Greece, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,7687,0,52, Guatemala, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Portugal, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Cambodia, <=50K
74, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Other, Male,0,0,35, England, <=50K
48, Self-emp-inc, Preschool, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,50, Nicaragua, >50K
29, Private, HS-grad, Never-married, Sales, Wife, Black, Male,0,0,50, Peru, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,99999,0,50, Hong, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, China, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Honduras, <=50K
46, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,50, Canada, >50K
24, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
41, Private, HS-grad, Separated, Protective-serv, Wife, White, Female,0,0,40, Cambodia, <=50K
55, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,45, United-States, >50K
55, Private, Bachelors, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,24, Greece, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,60, United-States, >50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
27, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, China, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,1781,45, England, <=50K
44, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Ireland, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,60, Columbia, >50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Guatemala, >50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,7298,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, Canada, <=50K
38, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Haiti, <=50K
55, Private, Prof-school, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, Germany, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,54, France, <=50K
17, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,30, Hong, <=50K
59, State-gov, HS-grad, Widowed, Other-service, Wife, Other, Male,0,0,40, Mexico, <=50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1823,50, United-States, <=50K
54, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,45, Italy, <=50K
63, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Masters, Married-spouse-absent, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, South, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,8, Ireland, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Cuba, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,99, Outlying-US(Guam-USVI-etc), >50K
48, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,10, Laos, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,46, Germany, >50K
47, Private, HS-grad, Married-spouse-absent, Other-service, Unmarried, Black, Female,0,0,35, South, <=50K
66, Private, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,16, United-States, <=50K
54, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,10, Ecuador, >50K
34, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,4931,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Japan, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Canada, >50K
45, State-gov, 10th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,7298,0,40, Greece, >50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,2324,0,40, Philippines, <=50K
46, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
